time,id,start_date,end_date,activity,circumplex.arousal,circumplex.valence,screen,appCat.builtin,appCat.communication,appCat.main,appCat.tools,appCat.contact,mood,mood_label
2014-04-10,AS14.02,2014-04-03,2014-04-10,0.2566371631699158,-0.16666666666666666,0.5,5893.605666240056,1305.084,2415.879,1004.4736666666666,288.0676666666667,8.666666666666666,6.916666666666667,6.0
2014-04-11,AS14.02,2014-04-04,2014-04-11,0.31081395973220677,-0.25,0.5,6470.565000136693,1426.222,2441.8583333333336,1068.019,498.942,7.666666666666667,7.0,7.0
2014-04-13,AS14.02,2014-04-06,2014-04-13,0.32501738314484335,-0.2833333333333333,0.5499999999999999,5276.3799991607675,1120.8523333333333,1975.0829999999999,925.697,558.0623333333334,3.6666666666666665,6.983333333333333,7.0
2014-04-15,AS14.02,2014-04-08,2014-04-15,0.2959768095899748,-0.5333333333333333,0.4666666666666666,2895.395999749502,719.1236666666665,1214.9763333333333,520.0013333333333,414.8576666666667,8.0,6.983333333333333,7.0
2014-04-16,AS14.02,2014-04-09,2014-04-16,0.2722417849126136,-0.4777777777777778,0.41111111111111115,995.1473325888319,244.77066666666667,582.351,194.89299999999992,238.75799999999998,11.0,7.038888888888889,6.0
2014-04-18,AS14.02,2014-04-11,2014-04-18,0.2700139509749969,-0.27777777777777773,0.27777777777777773,306.6183332602183,116.17733333333335,445.91700000000003,45.044000000000004,238.75799999999998,11.666666666666666,6.805555555555556,6.0
2014-04-21,AS14.02,2014-04-14,2014-04-21,0.28313661646995,-0.27777777777777773,-0.05555555555555556,109.28399968147278,125.13300000000001,445.91700000000003,45.044000000000004,238.75799999999998,9.333333333333334,6.222222222222222,6.0
2014-04-07,AS14.03,2014-03-31,2014-04-07,0.11654835851965668,0.6333333333333333,1.0,4291.427999178567,325.903,1397.546,2530.896,109.52433333333333,3.0,7.75,8.0
2014-04-09,AS14.03,2014-04-02,2014-04-09,0.11687136924129593,0.6666666666666666,1.0,3554.0096661249777,294.3043333333333,1220.5713333333333,2053.785,120.026,3.7777777777777772,7.6000000000000005,8.0
2014-04-11,AS14.03,2014-04-04,2014-04-11,0.11879141778867235,0.3333333333333333,1.0,3931.095999558767,240.67100000000002,1416.7359999999999,2304.6176666666665,222.15599999999998,3.3333333333333335,7.6000000000000005,8.0
2014-04-15,AS14.03,2014-04-08,2014-04-15,0.11062177169945957,0.3333333333333333,0.9333333333333332,3574.1426657040925,284.1673333333334,1569.3550000000002,2014.4099999999999,207.97966666666665,4.666666666666667,7.666666666666667,8.0
2014-04-16,AS14.03,2014-04-09,2014-04-16,0.1181704170027013,0.4000000000000001,0.9333333333333332,4761.090999205909,357.6326666666667,1799.5003333333334,2847.7426666666665,240.1783333333333,4.222222222222222,7.733333333333333,8.0
2014-04-22,AS14.03,2014-04-15,2014-04-22,0.10905959406572048,0.46666666666666673,0.8666666666666667,4264.247666200002,365.61100000000005,1835.368333333333,2590.1209999999996,143.39533333333335,3.1666666666666665,7.733333333333333,7.0
2014-04-23,AS14.03,2014-04-16,2014-04-23,0.10933783433756068,0.6000000000000001,0.8666666666666667,4366.7953333854675,171.90233333333336,1580.1216666666667,2822.387,133.51733333333334,1.5,7.533333333333332,7.0
2014-04-24,AS14.03,2014-04-17,2014-04-24,0.1064154753446011,0.2666666666666666,0.8666666666666667,4219.807666778564,129.0476666666667,2033.735,2245.086333333333,118.57833333333333,1.1666666666666667,7.333333333333333,7.0
2014-04-28,AS14.03,2014-04-21,2014-04-28,0.10300643397137112,-0.3333333333333333,0.9333333333333332,4177.084000031154,126.41933333333337,2382.297666666667,2628.9469999999997,112.19533333333334,1.0,7.133333333333334,7.0
2014-04-30,AS14.03,2014-04-23,2014-04-30,0.09277394113541065,-0.9333333333333332,1.0,4118.9323331515,141.65733333333336,2510.342,2446.89,132.29333333333332,1.6666666666666667,7.133333333333334,8.0
2014-05-03,AS14.03,2014-04-26,2014-05-03,0.10374655420215495,-1.0,1.0,4965.164333105088,286.59200000000004,1879.9976666666669,2956.8333333333335,124.52166666666665,3.0,7.25,7.0
2014-05-04,AS14.03,2014-04-27,2014-05-04,0.09825785963789212,-0.9333333333333332,0.9333333333333332,4859.487333218258,274.06700000000006,993.3163333333333,2676.6079999999997,125.09699999999998,4.0,7.383333333333333,8.0
2014-05-06,AS14.03,2014-04-29,2014-05-06,0.09717192661125418,-0.8444444444444444,0.9,4088.8956665198025,399.85699999999997,698.9013333333332,2163.280333333333,81.45833333333331,3.6666666666666665,7.561111111111111,8.0
2014-03-20,AS14.05,2014-03-13,2014-03-20,0.11183952842490219,0.5333333333333333,0.65,5524.166667222977,399.204,3527.2110000000007,854.8056666666666,164.24800000000002,1.5,6.6499999999999995,7.0
2014-03-21,AS14.05,2014-03-14,2014-03-21,0.10078192907050522,0.6666666666666666,0.8500000000000001,4663.664999961853,250.60299999999998,3691.661,639.7956666666666,123.97466666666668,2.5,7.066666666666666,6.0
2014-03-26,AS14.05,2014-03-19,2014-03-26,0.06929701049290164,0.16666666666666666,0.6833333333333335,5472.737999439242,230.97266666666664,4768.380666666667,534.5793333333335,143.01133333333334,2.3333333333333335,6.6499999999999995,6.0
2014-03-29,AS14.05,2014-03-22,2014-03-29,0.0646191379810374,-0.3,0.75,4687.355666478477,348.0733333333333,3801.0196666666666,478.85400000000004,147.63400000000001,3.3333333333333335,6.383333333333334,6.0
2014-03-30,AS14.05,2014-03-23,2014-03-30,0.07285973355346079,-0.5666666666666667,0.6833333333333332,5054.01099975904,281.55266666666665,4123.767,473.7373333333334,211.429,3.0,6.033333333333334,7.0
2014-03-31,AS14.05,2014-03-24,2014-03-31,0.07822800441188472,-0.5333333333333333,0.9333333333333332,2639.081666310628,259.373,1800.7183333333332,658.466,286.8576666666667,3.3333333333333335,6.466666666666668,7.0
2014-04-01,AS14.05,2014-03-25,2014-04-01,0.0694622723333579,-0.4000000000000001,0.9333333333333332,3350.9336659908295,254.73799999999997,2205.4906666666666,968.57,276.6023333333333,2.6666666666666665,6.666666666666667,7.0
2014-04-02,AS14.05,2014-03-26,2014-04-02,0.06886448288606069,-0.19999999999999996,1.0,3094.352999210359,319.504,1709.4796666666664,1168.5243333333335,294.34100000000007,2.0,6.933333333333334,7.0
2014-04-03,AS14.05,2014-03-27,2014-04-03,0.06800120407479092,-0.3999999999999999,0.9333333333333332,4199.089665810267,518.5666666666666,2524.520666666667,1044.1776666666667,175.112,2.0,7.066666666666666,7.0
2014-04-06,AS14.05,2014-03-30,2014-04-06,0.06774675492089922,-0.5333333333333333,0.9333333333333332,4074.126332759857,441.8306666666667,2792.961333333333,916.8936666666667,174.64300000000003,2.0,7.0,7.0
2014-04-07,AS14.05,2014-03-31,2014-04-07,0.065657605969145,-0.5499999999999999,0.85,4620.738332986833,469.3483333333333,3550.443333333333,712.9630000000001,127.28500000000001,1.6666666666666667,6.916666666666667,7.0
2014-04-09,AS14.05,2014-04-02,2014-04-09,0.0992800951209057,-0.1333333333333333,0.8333333333333334,5725.776666164402,399.70199999999994,4617.681666666666,726.9433333333333,176.9216666666667,1.3333333333333333,6.8500000000000005,7.0
2014-04-11,AS14.05,2014-04-04,2014-04-11,0.1050309658284786,0.06666666666666671,0.7000000000000001,6261.680999755863,660.9183333333333,5010.008666666667,644.163,165.96733333333336,1.3333333333333333,6.916666666666667,7.0
2014-04-12,AS14.05,2014-04-05,2014-04-12,0.09917768677357706,-0.3166666666666666,0.7833333333333333,7689.149666070941,628.7213333333333,6022.767,960.8670000000001,210.3996666666667,2.0,7.0,6.0
2014-04-14,AS14.05,2014-04-07,2014-04-14,0.08187918421534594,-0.7999999999999998,0.6666666666666666,6402.4519998232545,670.6046666666666,4446.122333333334,1158.198,288.27333333333337,2.5833333333333335,6.8,7.0
2014-04-16,AS14.05,2014-04-09,2014-04-16,0.08555724450540668,-1.0666666666666667,0.7333333333333334,5037.097999334336,407.74733333333324,3207.3230000000003,1175.6096666666667,302.819,2.75,6.866666666666667,7.0
2014-04-17,AS14.05,2014-04-10,2014-04-17,0.1074704439614932,-0.46666666666666656,0.6,3763.3366663455977,477.06199999999995,2215.142333333333,1166.4316666666666,262.00933333333336,2.5,6.733333333333333,7.0
2014-04-19,AS14.05,2014-04-12,2014-04-19,0.093858292201436,-0.33333333333333326,0.7333333333333334,3228.002666950227,307.79233333333326,2095.773,972.2906666666668,183.1776666666667,2.25,7.0,7.0
2014-04-20,AS14.05,2014-04-13,2014-04-20,0.07043614606668651,-0.5333333333333332,0.7999999999999999,5172.9006670316085,357.2539999999999,3404.1886666666664,1436.6916666666668,245.50633333333337,2.0833333333333335,7.0,7.0
2014-04-22,AS14.05,2014-04-15,2014-04-22,0.05303932077771786,-0.5333333333333332,0.9333333333333332,4935.132667779924,338.37533333333323,2784.935,1590.1793333333335,277.0463333333334,2.0,7.2,7.0
2014-04-23,AS14.05,2014-04-16,2014-04-23,0.05972595646239227,-0.6,1.0,5700.582000096639,381.1716666666666,3551.3559999999998,1892.1696666666667,262.6526666666667,1.6666666666666667,7.2,7.0
2014-04-24,AS14.05,2014-04-17,2014-04-24,0.061055314277103256,-0.44999999999999996,1.0,4850.560000340144,403.6306666666666,3196.013333333334,1409.5836666666667,189.59366666666668,1.3333333333333333,7.2,7.0
2014-04-27,AS14.05,2014-04-20,2014-04-27,0.04638014865721889,-0.7833333333333333,1.0,4282.774333318074,271.72133333333335,3511.212,1083.4350000000002,201.08366666666666,1.0,7.266666666666667,7.0
2014-04-28,AS14.05,2014-04-21,2014-04-28,0.022832725537049212,-0.65,1.0,4722.6113339265185,332.75399999999996,3935.2443333333335,880.1310000000002,215.4766666666667,1.0,7.2,7.0
2014-04-30,AS14.05,2014-04-23,2014-04-30,0.030245209415938012,-0.6,1.0,4272.334333658218,196.53566666666663,3610.266333333333,815.3636666666667,268.87066666666664,1.5555555555555556,7.133333333333334,7.0
2014-05-01,AS14.05,2014-04-24,2014-05-01,0.03240180681928389,-0.4666666666666666,1.0,4951.339332977931,267.5413333333333,3940.5629999999996,759.5473333333335,216.539,2.6666666666666665,6.933333333333333,7.0
2014-05-03,AS14.05,2014-04-26,2014-05-03,0.04712388147242356,-0.18333333333333335,1.0,4170.646332581839,288.22299999999996,3189.3976666666663,638.9580000000002,233.227,4.333333333333333,6.849999999999999,7.0
2014-03-30,AS14.06,2014-03-23,2014-03-30,0.1517357800094033,0.08333333333333333,0.6833333333333332,7002.669666449227,810.257,2159.0563333333334,4031.73,68.78833333333334,3.0,7.533333333333334,7.0
2014-03-31,AS14.06,2014-03-24,2014-03-31,0.16116139723952724,-0.06666666666666667,0.7333333333333334,6781.724666436513,1308.09,1497.4746666666667,4568.047333333333,66.67433333333334,3.0,7.533333333333334,8.0
2014-04-01,AS14.06,2014-03-25,2014-04-01,0.19925231092270432,-0.06666666666666667,0.65,8269.637666384377,1747.781,2215.2206666666666,5175.5526666666665,51.772333333333336,3.0,7.516666666666666,7.0
2014-04-02,AS14.06,2014-03-26,2014-04-02,0.1830038671007311,-0.26666666666666666,0.5166666666666667,8352.898667017618,1322.1113333333335,3510.506,4480.515666666666,62.294333333333334,2.6666666666666665,7.183333333333334,7.0
2014-04-03,AS14.06,2014-03-27,2014-04-03,0.19932668083572447,-0.19999999999999998,0.5166666666666666,8228.447000265121,819.4596666666666,4122.099333333333,3833.0376666666666,119.95466666666665,3.0,7.25,7.0
2014-04-04,AS14.06,2014-03-28,2014-04-04,0.17388340954283685,-0.3333333333333333,0.3333333333333333,8553.378000418345,655.5913333333333,3970.5519999999997,4532.973666666666,298.2656666666667,2.6666666666666665,7.0,7.0
2014-04-05,AS14.06,2014-03-29,2014-04-05,0.21712386980963086,-0.26666666666666666,0.4666666666666666,6858.072666803997,635.581,2957.089,4121.510333333333,338.4146666666667,2.0,7.066666666666666,7.0
2014-04-06,AS14.06,2014-03-30,2014-04-06,0.15407447865675875,-0.6,0.4666666666666666,6247.931999842327,719.3466666666667,1954.057,4246.307333333333,289.8926666666667,1.6666666666666667,7.0,6.0
2014-04-07,AS14.06,2014-03-31,2014-04-07,0.16921561203318622,-0.6666666666666666,0.4000000000000001,5202.140999635066,567.0156666666668,1906.4890000000003,3209.602666666666,119.63000000000004,2.0,6.733333333333333,8.0
2014-04-12,AS14.06,2014-04-05,2014-04-12,0.14976172195002116,-0.39999999999999997,0.4666666666666666,5238.305666526162,473.69266666666675,1668.8336666666667,3171.5429999999997,111.82933333333337,2.1666666666666665,7.133333333333333,7.0
2014-04-14,AS14.06,2014-04-07,2014-04-14,0.2025341263551633,-0.15,0.5833333333333334,4959.285333156587,591.2913333333335,2040.879,2413.6576666666665,99.10833333333336,2.5,7.216666666666666,7.0
2014-04-15,AS14.06,2014-04-08,2014-04-15,0.20440625883258134,-0.08333333333333333,0.7833333333333333,5136.581999937694,953.4280000000002,2185.1723333333334,2775.8863333333334,101.88333333333337,3.5,7.483333333333333,6.0
2014-04-18,AS14.06,2014-04-11,2014-04-18,0.1751740067919801,-0.5499999999999999,0.6166666666666667,6085.305666764577,1105.767,3115.9756666666667,2742.153333333333,172.53466666666668,3.6666666666666665,6.833333333333333,7.0
2014-04-19,AS14.06,2014-04-12,2014-04-19,0.14834765713724063,-0.39999999999999997,0.5666666666666667,6342.470667282742,933.6133333333336,3475.203666666667,2767.261,219.05300000000003,4.333333333333333,6.683333333333334,8.0
2014-04-20,AS14.06,2014-04-13,2014-04-20,0.09137897712539471,-0.0666666666666667,0.6333333333333334,5928.553334156673,472.2196666666668,2633.324,2852.405666666666,206.88066666666668,3.1666666666666665,7.083333333333333,7.0
2014-04-21,AS14.06,2014-04-14,2014-04-21,0.06872027620361436,0.3333333333333333,0.6666666666666666,5959.224333683651,246.02966666666677,2466.4573333333333,3432.4943333333335,144.90233333333336,2.5,7.333333333333333,6.0
2014-04-25,AS14.06,2014-04-18,2014-04-25,0.12429897990731803,-0.06666666666666665,0.6,6940.5696667035445,316.63500000000005,2471.5676666666673,4655.0019999999995,186.81600000000003,2.1666666666666665,7.2,7.0
2014-04-27,AS14.06,2014-04-20,2014-04-27,0.13431840404430997,-0.4666666666666666,0.6666666666666666,5677.872000058494,424.75516666666675,2199.702666666667,3609.7793333333334,242.31000000000003,2.222222222222222,6.866666666666667,7.0
2014-04-28,AS14.06,2014-04-21,2014-04-28,0.16568009142840637,-0.6166666666666667,0.6333333333333333,5478.1326670646695,429.4755,2594.072666666667,2942.4323333333327,184.09300000000005,2.6666666666666665,6.783333333333334,7.0
2014-04-29,AS14.06,2014-04-22,2014-04-29,0.13574579672286988,-0.2833333333333333,0.8333333333333334,5595.211667378742,634.5391666666668,2970.158,3436.028333333333,96.23933333333336,2.3333333333333335,7.066666666666666,7.0
2014-04-30,AS14.06,2014-04-23,2014-04-30,0.15213527607453198,-0.2833333333333333,0.7000000000000001,7904.218666950859,754.3176666666668,4051.1243333333337,4448.871999999999,58.6086666666667,1.777777777777778,6.933333333333334,8.0
2014-05-01,AS14.06,2014-04-24,2014-05-01,0.20360274599438286,-0.19999999999999998,0.8666666666666667,6814.984000047046,834.4350000000001,3046.998666666667,4507.029666666666,155.4796666666667,1.6666666666666667,7.3500000000000005,7.0
2014-05-02,AS14.06,2014-04-25,2014-05-02,0.20695825852791683,-0.45,0.8666666666666667,6251.537665843964,665.1363333333334,2489.6823333333336,3358.028333333333,244.66,2.3333333333333335,7.333333333333333,6.0
2014-05-03,AS14.06,2014-04-26,2014-05-03,0.24408307088830994,-0.5,0.6666666666666666,3854.626999378205,403.53566666666666,1564.0780000000004,2275.2936666666665,234.52100000000004,3.0,7.1499999999999995,7.0
2014-05-05,AS14.06,2014-04-28,2014-05-05,0.16251980170599312,-0.7222222222222222,0.5555555555555555,4534.3866659800215,314.7386666666667,2001.6910000000005,2225.777666666667,157.21133333333339,3.0,6.816666666666666,7.0
2014-05-06,AS14.06,2014-04-29,2014-05-06,0.14315035273368606,-0.75,0.5,4964.001666227978,93.0483333333334,2756.611666666667,2667.305,68.18100000000004,2.0,6.75,7.0
2014-03-28,AS14.07,2014-03-21,2014-03-28,0.0970312738966115,0.21666666666666667,0.8333333333333334,10627.45733356476,2327.3973333333333,4707.711666666666,2846.5370000000003,539.2886666666667,7.666666666666667,7.216666666666666,6.0
2014-03-30,AS14.07,2014-03-23,2014-03-30,0.08345785021986413,0.21666666666666667,0.6333333333333333,10477.537333567938,2114.2146666666667,4583.470333333334,2820.7870000000003,549.0933333333334,4.666666666666667,7.083333333333333,4.0
2014-03-31,AS14.07,2014-03-24,2014-03-31,0.07067979315935272,-0.18333333333333335,0.5,11637.093000570932,2021.393,4637.013333333333,4019.285,597.0856666666667,3.3333333333333335,6.26111111111111,6.0
2014-04-03,AS14.07,2014-03-27,2014-04-03,0.06806767126129094,-0.4000000000000001,0.06666666666666667,10000.096000115076,1487.798,4451.731333333334,4187.502333333334,301.2773333333334,4.666666666666667,5.577777777777777,7.0
2014-04-06,AS14.07,2014-03-30,2014-04-06,0.06598177233779277,-0.7166666666666667,0.39999999999999997,9639.034000396729,1201.366,4001.1790000000005,4898.679,225.975,5.333333333333333,5.76111111111111,7.0
2014-04-08,AS14.07,2014-04-01,2014-04-08,0.07446008707816151,-0.5166666666666667,0.6,8485.42400018374,933.497,4743.492,3307.1503333333335,338.326,3.6666666666666665,6.583333333333333,6.0
2014-04-09,AS14.07,2014-04-02,2014-04-09,0.06796899485924578,-0.7166666666666667,0.7333333333333334,10371.53766655922,858.0616666666666,4104.288,2387.246333333334,275.3826666666667,3.3333333333333335,6.6499999999999995,6.0
2014-04-10,AS14.07,2014-04-03,2014-04-10,0.08218318480872984,-0.3333333333333333,0.39999999999999997,9690.112666527431,827.252,3580.593333333333,2239.040333333334,259.4363333333333,5.0,6.466666666666666,4.0
2014-04-11,AS14.07,2014-04-04,2014-04-11,0.07947714109798508,-0.033333333333333326,-0.13333333333333333,7192.976000388465,675.9756666666666,1656.2683333333334,1824.3793333333335,160.24833333333333,5.0,5.366666666666666,6.0
2014-04-13,AS14.07,2014-04-06,2014-04-13,0.06132022253345781,0.21666666666666667,0.0,5326.529334624613,642.7823333333333,1843.8686666666665,2199.1113333333337,133.68633333333335,5.333333333333333,5.3999999999999995,6.0
2014-04-14,AS14.07,2014-04-07,2014-04-14,0.03945203081232493,0.016666666666666663,0.13333333333333333,5063.410334428155,666.6623333333333,2151.6920000000005,2101.5933333333337,143.0956666666667,3.0,5.3999999999999995,6.0
2014-04-15,AS14.07,2014-04-08,2014-04-15,0.02309884680623143,-0.39999999999999997,0.6333333333333333,7227.21200068792,683.467,3502.9159999999997,2971.8703333333337,68.75066666666667,3.3333333333333335,6.233333333333333,4.0
2014-04-17,AS14.07,2014-04-10,2014-04-17,0.05702265408808957,-0.7166666666666667,0.16666666666666666,7119.667999903361,854.6343333333333,3846.846666666667,2858.1450000000004,79.75333333333334,2.0,5.333333333333333,5.0
2014-04-18,AS14.07,2014-04-11,2014-04-18,0.061661439678954266,-0.9833333333333334,-0.10000000000000002,7700.856999953587,869.4636666666665,4320.709333333333,2321.252333333334,96.85833333333335,2.0,4.999999999999999,7.0
2014-04-19,AS14.07,2014-04-12,2014-04-19,0.05616215061696749,-0.65,-0.01666666666666668,5475.651666879653,789.2573333333331,2851.9623333333334,1595.2356666666667,104.28066666666666,2.1666666666666665,5.333333333333333,6.0
2014-04-22,AS14.07,2014-04-15,2014-04-22,0.04712858918440693,-0.31666666666666665,0.25,4775.429333527884,726.36,2456.7783333333336,1315.3740000000003,119.31866666666667,2.5,6.066666666666666,6.0
2014-04-23,AS14.07,2014-04-16,2014-04-23,0.05649639637687296,-0.20555555555555557,0.3833333333333333,6514.128666798275,909.3830000000002,3866.5526666666665,1395.174666666667,286.89799999999997,3.1666666666666665,6.333333333333333,6.0
2014-04-24,AS14.07,2014-04-17,2014-04-24,0.10811660987445837,-0.48888888888888893,0.26666666666666666,6888.341999848686,985.2756666666668,4691.383000000001,1292.3263333333337,311.2486666666666,3.6666666666666665,5.866666666666666,5.0
2014-04-26,AS14.07,2014-04-19,2014-04-26,0.08409179556694661,-0.5555555555555556,0.06666666666666667,7529.987667242688,927.14,5383.222000000001,1124.3910000000003,481.125,4.0,5.666666666666667,6.0
2014-04-27,AS14.07,2014-04-20,2014-04-27,0.06343653433497877,-0.5333333333333333,0.20000000000000004,6711.562001069388,639.1706666666666,4424.6196666666665,1251.7150000000004,343.6596666666667,3.0,5.666666666666667,5.0
2014-04-29,AS14.07,2014-04-22,2014-04-29,0.055653913188758376,-1.0,0.06666666666666667,7870.187667926154,1422.4053333333334,5294.635000000001,1786.1610000000007,363.549,5.0,5.466666666666666,5.0
2014-05-01,AS14.07,2014-04-24,2014-05-01,0.08387684244432525,-1.4222222222222223,0.022222222222222237,7139.310667594272,1287.6786666666667,5063.203666666667,1780.8566666666673,197.12733333333327,5.833333333333333,5.333333333333333,6.0
2014-05-03,AS14.07,2014-04-26,2014-05-03,0.10463907298446558,-1.4444444444444444,-0.1111111111111111,4629.460000276565,1187.1086666666667,3524.7273333333337,1414.3773333333338,131.84799999999996,5.5,5.222222222222221,8.0
2014-05-04,AS14.07,2014-04-27,2014-05-04,0.08719021264920453,-1.1111111111111112,0.22222222222222224,3146.8616669972726,431.45599999999996,2188.4770000000003,943.3453333333337,59.05499999999996,2.5,6.222222222222221,6.0
2014-03-21,AS14.08,2014-03-14,2014-03-21,0.033483609122526244,-0.26666666666666666,0.7333333333333334,2001.1849994659422,90.54033333333332,1402.0086666666666,771.0393333333333,76.73066666666666,2.2222222222222223,6.666666666666667,7.0
2014-03-24,AS14.08,2014-03-17,2014-03-24,0.03942245944943417,-0.46666666666666673,0.8666666666666667,2217.792666196823,93.37599999999999,1227.7283333333332,1155.701,82.047,2.5,6.8,7.0
2014-03-25,AS14.08,2014-03-18,2014-03-25,0.024049292323276364,-0.6000000000000001,0.8666666666666667,1850.7336664994561,101.29833333333333,1380.4769999999999,1105.282,70.173,2.5,6.866666666666667,6.0
2014-03-26,AS14.08,2014-03-19,2014-03-26,0.050902322574606106,-0.5499999999999999,0.8333333333333334,1504.2423335711164,139.62566666666666,853.0073333333331,972.745,55.67633333333333,2.8333333333333335,6.833333333333333,7.0
2014-03-29,AS14.08,2014-03-22,2014-03-29,0.04378105852953123,-0.33888888888888885,0.8333333333333334,1245.5210005442298,150.415,967.045,576.1376666666666,55.046,2.6666666666666665,6.955555555555556,7.0
2014-03-30,AS14.08,2014-03-23,2014-03-30,0.06429753064645023,-0.13888888888888887,0.7000000000000001,1263.3910001913703,129.189,550.0313333333332,568.1723333333333,53.76133333333333,3.0,6.822222222222223,8.0
2014-03-31,AS14.08,2014-03-24,2014-03-31,0.06077528354614172,-0.05555555555555555,0.9333333333333332,1214.0876664320622,19.922999999999984,661.8019999999999,498.18366666666674,56.326,2.0,7.188888888888889,7.0
2014-04-01,AS14.08,2014-03-25,2014-04-01,0.0732451948654335,-0.3333333333333333,0.9333333333333332,1508.2843330701191,13.726333333333315,1024.2759999999998,683.5276666666667,56.859,2.0,7.199999999999999,7.0
2014-04-02,AS14.08,2014-03-26,2014-04-02,0.04985935125413804,-0.4666666666666666,1.0,1480.5900003115337,21.705666666666644,1554.585,590.456,66.45833333333333,2.0,7.133333333333333,8.0
2014-04-04,AS14.08,2014-03-28,2014-04-04,0.033922458177323804,-0.3833333333333333,1.0166666666666668,1345.5790007114415,76.78866666666664,1432.301333333333,979.0723333333332,59.404666666666664,2.0,7.1000000000000005,7.0
2014-04-05,AS14.08,2014-03-29,2014-04-05,0.05594255378693349,0.016666666666666663,1.0833333333333333,1232.5886671543124,70.26699999999998,1208.3749999999998,860.4079999999999,59.712999999999994,1.9166666666666667,7.166666666666667,8.0
2014-04-06,AS14.08,2014-03-30,2014-04-06,0.05560611643007321,0.15,1.2333333333333334,1432.3213337262478,82.01399999999998,715.7483333333331,965.911,50.90333333333333,1.75,7.5,6.0
2014-04-08,AS14.08,2014-04-01,2014-04-08,0.06461422297697172,-0.016666666666666663,0.9833333333333334,1865.3143337567647,48.53633333333332,952.0156666666666,808.7916666666666,65.67366666666666,1.5,7.166666666666667,8.0
2014-04-11,AS14.08,2014-04-04,2014-04-11,0.046521358892898046,0.11666666666666665,0.9166666666666666,1814.138667345047,62.97099999999998,785.6613333333331,912.8046666666665,61.476,1.25,7.233333333333333,6.0
2014-04-15,AS14.08,2014-04-08,2014-04-15,0.055458250160266204,-0.15000000000000002,0.7000000000000001,2431.9620002905535,144.55133333333333,1364.1536666666664,980.8236666666666,64.38599999999998,1.0833333333333333,6.833333333333333,7.0
2014-04-16,AS14.08,2014-04-09,2014-04-16,0.05894127155573828,-0.26666666666666666,0.8000000000000002,2151.887333154679,162.69066666666666,1124.532,812.227,61.341999999999985,1.0,6.866666666666666,6.0
2014-04-18,AS14.08,2014-04-11,2014-04-18,0.050576750550011616,-0.6,0.6666666666666666,1936.7829994360611,148.355,1032.9603333333332,697.7093333333332,66.89733333333332,1.0,6.333333333333333,6.0
2014-04-22,AS14.08,2014-04-15,2014-04-22,0.06501309519930608,-0.5333333333333333,0.6000000000000001,1493.3653329213455,80.23700000000001,608.9179999999998,736.523,64.503,1.0,6.199999999999999,6.0
2014-04-23,AS14.08,2014-04-16,2014-04-23,0.08380598547752356,-0.3333333333333333,0.4666666666666668,1436.7859998544052,90.77766666666668,672.7429999999998,659.7286666666666,55.298,1.0,5.866666666666667,6.0
2014-04-26,AS14.08,2014-04-19,2014-04-26,0.08318492991075828,-0.3666666666666667,0.3500000000000001,1358.7980001767473,179.952,665.5893333333332,512.6316666666667,42.42033333333333,1.0,5.866666666666667,6.0
2014-04-28,AS14.08,2014-04-21,2014-04-28,0.06480242071747318,-0.43333333333333335,0.41666666666666674,1040.6423337459562,186.10633333333337,441.39966666666646,414.8286666666666,41.897999999999996,1.0,5.8,6.0
2014-04-29,AS14.08,2014-04-22,2014-04-29,0.03347579445425513,-0.5166666666666667,0.3666666666666667,1197.6133336226142,141.9766666666667,478.8246666666665,538.0586666666667,37.98833333333332,1.0,5.849999999999999,7.0
2014-04-30,AS14.08,2014-04-23,2014-04-30,0.02935786794936197,-0.5166666666666667,0.6166666666666667,2296.398999691007,62.75033333333334,1490.7696666666664,700.735,41.04,1.0,6.072222222222222,7.0
2014-05-04,AS14.08,2014-04-27,2014-05-04,0.036366267052798114,-0.31666666666666665,0.75,2664.373333056765,74.10933333333334,1709.858,737.5593333333333,141.26,1.0,6.405555555555556,7.0
